,location,total_sqft,bath,price,bhk
7071,other,1200.0,2.0,66.0,3
7074,other,1200.0,3.0,72.0,3
7076,other,728.5,1.0,31.315,1
7077,other,1660.0,2.0,100.0,3
7078,other,1850.0,3.0,175.0,6
7079,other,510.0,1.0,34.0,1
7080,other,1601.0,3.0,95.0,3
7082,other,1166.0,2.0,65.0,2
7083,other,2700.0,2.0,260.0,3
7085,other,1520.0,2.0,96.0,3
7090,other,1309.0,2.0,80.0,2
7091,other,1050.0,2.0,77.0,2
7094,other,940.0,2.0,56.0,2
7096,other,1652.0,3.0,110.0,3
7098,other,2340.0,4.0,145.0,4
7099,other,1200.0,1.0,81.0,2
7102,other,1267.0,2.0,90.33,2
7103,other,2439.0,4.0,185.0,4
7104,other,1645.0,3.0,95.0,3
7105,other,1100.0,2.0,75.0,3
7109,other,2480.0,2.0,160.0,2
7111,other,416.0,1.0,18.0,1
7113,other,1730.0,3.0,93.0,3
7114,other,1205.0,2.0,63.86,2
7115,other,2500.0,5.0,175.0,4
7116,other,960.0,2.0,55.0,2
7117,other,1510.0,3.0,83.05,3
7118,other,1600.0,4.0,90.0,4
7119,other,2300.0,3.0,142.0,3
7120,other,1000.0,2.0,63.0,2
7123,other,3436.0,5.0,345.0,4
7126,other,2400.0,4.0,143.0,4
7129,other,1998.0,3.0,117.0,3
7131,other,1262.0,2.0,67.0,2
7132,other,1842.0,3.0,115.0,3
7136,other,1012.0,2.0,53.58,2
7137,other,1000.0,2.0,70.0,2
7139,other,1450.0,2.0,85.0,3
7140,other,527.0,1.0,35.0,1
7141,other,1693.0,3.0,125.0,3
7142,other,3122.0,6.0,235.0,4
7144,other,952.0,2.0,49.0,2
7146,other,1400.0,2.0,108.0,2
7148,other,1826.0,3.0,125.0,3
7149,other,1689.0,3.0,103.0,3
7155,other,1804.0,3.0,150.0,3
7156,other,1350.0,3.0,81.0,3
7157,other,1836.0,3.0,125.0,3
7159,other,1200.0,2.0,68.0,2
7160,other,3000.0,3.0,300.0,4
7161,other,1460.0,2.0,80.0,2
7162,other,965.0,2.0,56.0,2
7164,other,1395.0,2.0,70.0,3
7165,other,1660.0,3.0,116.0,3
7169,other,1204.0,2.0,82.0,2
7170,other,2072.0,4.0,153.0,3
7171,other,1056.0,2.0,65.0,2
7172,other,985.0,2.0,62.0,2
7175,other,2900.0,4.0,200.0,4
7176,other,2317.0,4.0,140.0,3
7177,other,600.0,1.0,45.0,1
7180,other,400.0,1.0,11.5,1
7181,other,666.0,1.0,36.8,1
7191,other,1703.0,3.0,130.0,3
7195,other,3596.0,5.0,279.0,4
7196,other,1512.0,3.0,103.0,3
7197,other,1491.0,3.0,88.0,3
7198,other,1250.0,2.0,95.0,2
7199,other,1650.0,3.0,90.75,3
7201,other,1200.0,4.0,110.0,4
7202,other,1881.0,3.0,95.0,3
7203,other,1100.0,3.0,56.57,3
7204,other,2666.0,4.0,200.0,3
7207,other,2400.0,4.0,170.0,6
7209,other,1200.0,4.0,100.0,4
7211,other,1260.0,2.0,95.0,3
7212,other,2750.0,5.0,240.0,4
7213,other,1200.0,2.0,80.0,2
7215,other,600.0,1.0,45.0,1
7218,other,973.0,2.0,56.0,2
7219,other,1007.0,2.0,75.0,2
7220,other,800.0,1.0,39.99,1
7221,other,1830.0,3.0,119.0,3
7223,other,672.0,1.0,27.0,1
7224,other,1280.0,3.0,87.0,3
7228,other,662.0,1.0,29.0,1
7229,other,3750.0,6.0,295.0,5
7230,other,1850.0,3.0,95.0,3
7231,other,1754.0,3.0,132.0,3
7232,other,1567.0,3.0,100.0,3
7234,other,1150.0,2.0,69.44,2
7235,other,1690.0,3.0,85.0,3
7236,other,2350.0,3.0,210.0,3
7237,other,1057.0,2.0,65.0,2
7238,other,1320.0,2.0,91.0,2
7241,other,2254.0,3.0,170.0,3
7242,other,645.0,1.0,34.18,1
7245,other,1760.0,3.0,115.0,3
7248,other,3596.0,3.0,200.0,3
7250,other,560.0,1.0,19.0,1
7251,other,1404.0,2.0,75.0,2
7255,other,1653.0,3.0,93.0,3
7257,other,1471.0,2.0,75.0,3
7260,other,1504.0,2.0,83.0,3
7261,other,1450.0,3.0,75.0,3
7262,other,957.0,2.0,54.5,2
7263,other,460.0,1.0,13.0,1
7264,other,1050.0,2.0,75.0,2
7267,other,520.0,2.0,29.0,1
7268,other,1165.0,2.0,88.5,2
7270,other,600.0,1.0,58.0,1
7272,other,1392.0,2.0,130.0,2
7273,other,1221.0,3.0,75.0,3
7276,other,1209.0,2.0,65.0,3
7277,other,1929.0,4.0,101.0,3
7278,other,1255.0,2.0,84.0,2
7280,other,1650.0,3.0,101.0,3
7281,other,1275.0,2.0,65.0,3
7282,other,1128.0,2.0,65.58,2
7288,other,1040.0,2.0,75.0,2
7289,other,2062.0,3.0,140.0,4
7290,other,1477.0,2.0,75.0,3
7292,other,2000.0,2.0,120.0,2
7293,other,1220.0,2.0,65.0,2
7294,other,2388.0,3.0,195.0,3
7295,other,1355.0,2.0,97.6,2
7296,other,1141.0,2.0,62.0,2
7298,other,630.0,1.0,35.0,1
7300,other,3855.0,4.0,220.0,4
7303,other,1798.0,3.0,110.0,3
7306,other,1216.0,2.0,82.0,2
7307,other,900.0,2.0,65.0,2
7308,other,1100.0,2.0,65.0,2
7309,other,1842.0,3.0,115.0,3
7311,other,1495.0,3.0,88.0,2
7312,other,1700.0,3.0,120.0,3
7313,other,1564.0,3.0,103.0,3
7314,other,1256.0,2.0,65.0,2
7315,other,1047.0,2.0,89.0,2
7316,other,1458.0,3.0,78.45,3
7317,other,1063.0,2.0,61.17,2
7321,other,1810.0,3.0,100.0,3
7328,other,1130.0,2.0,74.0,2
7329,other,1592.0,3.0,125.0,3
7331,other,1407.0,2.0,83.87,2
7332,other,1585.0,3.0,84.0,3
7333,other,1785.0,3.0,130.0,3
7335,other,1843.0,3.0,96.2,3
7336,other,1200.0,2.0,67.0,2
7341,other,770.0,1.0,70.0,2
7344,other,1200.0,2.0,86.0,2
7346,other,1506.0,3.0,95.0,3
7347,other,1872.0,3.0,152.0,3
7348,other,2900.0,4.0,240.0,4
7352,other,1400.0,3.0,90.0,3
7354,other,812.0,1.0,26.0,1
7360,other,2215.0,4.0,150.0,3
7366,other,1564.0,3.0,100.0,3
7367,other,2072.0,4.0,157.0,3
7369,other,600.0,2.0,35.0,1
7372,other,1200.0,3.0,66.0,3
7373,other,654.0,1.0,38.0,1
7375,other,1800.0,3.0,150.0,3
7376,other,700.0,1.0,30.84,1
7378,other,3500.0,5.0,350.0,5
7379,other,1240.0,2.0,63.0,3
7381,other,1400.0,2.0,80.0,3
7385,other,1200.0,2.0,62.0,2
7386,other,720.0,2.0,65.0,2
7390,other,1600.0,3.0,125.0,3
7392,other,1200.0,2.0,100.0,2
7394,other,1145.0,2.0,75.0,2
7397,other,1558.0,3.0,90.0,3
7398,other,1007.0,2.0,53.0,2
7404,other,1250.0,2.0,75.0,2
7405,other,2502.0,4.0,170.0,4
7408,other,1216.0,2.0,75.0,2
7409,other,1075.0,2.0,57.0,2
7411,other,1500.0,3.0,120.0,3
7413,other,1800.0,4.0,115.0,3
7422,other,1499.0,3.0,89.0,3
7428,other,1050.0,2.0,65.0,2
7429,other,552.5,1.0,13.26,1
7430,other,418.0,2.0,11.5,1
7431,other,905.0,2.0,50.0,2
7434,other,1101.0,2.0,66.0,2
7436,other,2350.0,4.0,163.0,3
7437,other,1056.0,2.0,55.0,2
7441,other,575.0,1.0,38.0,1
7443,other,2000.0,2.0,180.0,3
7444,other,1770.0,3.0,90.0,3
7445,other,3155.0,3.0,315.0,3
7446,other,616.0,3.0,45.0,2
7447,other,745.0,1.0,34.27,1
7448,other,1547.0,2.0,103.0,2
7449,other,1713.0,3.0,120.0,3
7450,other,1856.0,4.0,180.0,3
7453,other,2357.0,3.0,135.0,3
7454,other,1820.0,4.0,95.0,3
7455,other,1865.0,3.0,139.0,3
7456,other,1240.0,2.0,65.0,2
7457,other,1360.0,3.0,75.0,3
7458,other,4200.0,4.0,255.0,4
7460,other,1139.0,2.0,72.0,2
7463,other,1855.0,3.0,140.0,3
7466,other,2266.0,3.0,207.0,3
7467,other,660.0,1.0,23.0,1
7468,other,1490.0,2.0,150.0,2
7470,other,1232.0,2.0,83.0,2
7471,other,1550.0,3.0,86.8,3
7472,other,1227.0,2.0,70.0,2
7473,other,1059.0,2.0,68.0,2
7475,other,870.0,1.0,45.0,2
7476,other,1210.0,2.0,78.0,2
7477,other,663.0,1.0,46.1,1
7478,other,1464.0,2.0,135.0,3
7479,other,1365.0,3.0,80.0,3
7480,other,1704.0,3.0,120.0,3
7482,other,1256.0,2.0,73.0,2
7483,other,883.0,2.0,49.0,2
7486,other,3000.0,6.0,250.0,6
7488,other,662.0,1.0,45.0,1
7489,other,1200.0,2.0,75.0,2
7491,other,1707.0,3.0,171.0,3
7492,other,1310.0,2.0,80.43,2
7495,other,1786.0,2.0,106.0,3
7496,other,1174.0,2.0,75.0,2
7497,other,565.0,1.0,33.0,1
7498,other,1400.0,2.0,95.0,3
7499,other,635.0,1.0,28.0,1
7503,other,1128.0,2.0,65.4,2
7505,other,1195.0,2.0,62.38,2
7506,other,1350.0,2.0,105.0,3
7507,other,1740.0,3.0,120.0,3
7510,other,450.0,1.0,15.0,1
7511,other,1000.0,2.0,55.0,2
7512,other,1300.0,2.0,78.0,2
7517,other,2400.0,4.0,130.0,3
7522,other,1200.0,2.0,66.0,3
7523,other,1570.0,3.0,88.0,3
7524,other,1157.0,2.0,74.0,3
7526,other,1150.0,2.0,60.0,2
7527,other,2400.0,5.0,200.0,5
7528,other,1215.0,2.0,68.0,2
7529,other,1444.0,2.0,75.97,2
7530,other,2003.0,3.0,200.0,3
7531,other,1100.0,2.0,70.0,2
7537,other,2504.0,3.0,138.0,3
7539,other,420.0,1.0,23.5,1
7540,other,1832.0,3.0,116.0,3
7549,other,1225.0,2.0,71.05,2
7550,other,1683.0,3.0,140.0,3
7551,other,410.0,1.0,15.0,1
7552,other,1350.0,4.0,90.0,4
7553,other,1475.0,2.0,80.0,2
7556,other,1165.0,2.0,85.0,2
7557,other,1756.0,3.0,134.0,3
7558,other,1409.0,2.0,95.0,2
7561,other,2087.01,3.0,115.0,3
7562,other,775.0,1.0,34.1,1
7563,other,1700.0,3.0,118.0,3
7564,other,1732.5,3.0,91.855,3
7568,other,3760.0,2.0,280.0,2
7569,other,1600.0,5.0,140.0,5
7570,other,1205.0,2.0,64.47,2
7571,other,1418.0,2.0,105.0,2
7572,other,1650.0,3.0,82.0,3
7574,other,3071.0,4.0,300.0,3
7577,other,1580.0,3.0,83.74,3
7578,other,1216.0,2.0,84.03,2
7579,other,381.0,1.0,28.0,1
7581,other,1040.0,2.0,55.0,2
7582,other,2429.0,3.0,210.0,4
7584,other,1498.0,3.0,74.9,3
7585,other,1200.0,2.0,65.0,3
7586,other,1355.0,2.0,72.9,2
7588,other,1860.0,3.0,168.0,3
7589,other,1240.0,2.0,70.0,2
7591,other,2500.0,5.0,245.0,4
7592,other,1950.0,4.0,120.0,3
7593,other,1625.0,2.0,145.0,3
7595,other,1101.0,2.0,66.0,2
7596,other,1216.0,2.0,72.5,2
7600,other,1365.0,3.0,76.18,3
7603,other,1800.0,3.0,130.0,3
7605,other,1573.0,3.0,98.0,3
7606,other,1620.0,3.0,95.0,3
7608,other,560.0,1.0,21.0,1
7610,other,1336.0,2.0,86.0,2
7611,other,3400.0,4.0,235.0,4
7614,other,1517.0,3.0,100.0,3
7616,other,2025.0,4.0,115.0,3
7619,other,1695.0,3.0,125.0,3
7623,other,1110.0,2.0,110.0,2
7624,other,1163.0,2.0,64.08,2
7626,other,1155.0,2.0,60.0,2
7627,other,1115.0,2.0,78.0,2
7628,other,2250.0,3.0,180.0,3
7630,other,1485.0,3.0,78.0,3
7631,other,1350.0,2.0,45.0,1
7632,other,1209.0,2.0,100.0,2
7634,other,1445.0,2.0,82.0,2
7636,other,1500.0,3.0,95.0,3
7638,other,2200.0,3.0,160.0,3
7642,other,1259.0,2.0,69.45,2
7643,other,1260.0,2.0,73.0,3
7645,other,1919.0,3.0,121.0,3
7646,other,2050.0,3.0,120.0,3
7647,other,1050.0,2.0,103.0,2
7648,other,1000.0,2.0,60.0,2
7649,other,1640.0,3.0,86.8,3
7652,other,1640.0,3.0,120.0,3
7653,other,1719.3,2.0,88.0,3
7654,other,1180.0,2.0,70.0,2
7655,other,1700.0,3.0,110.0,3
7659,other,1050.0,2.0,68.0,2
7660,other,1691.0,3.0,120.0,3
7661,other,2250.0,3.0,199.0,3
7662,other,3700.0,4.0,314.0,4
7666,other,730.0,1.0,52.0,2
7668,other,500.0,1.0,18.0,1
7672,other,4800.0,6.0,420.0,4
7673,other,1668.0,2.0,120.0,3
7674,other,700.0,1.0,35.0,1
7676,other,700.0,2.0,41.0,2
7677,other,1346.0,2.0,100.0,3
7681,other,1609.0,3.0,115.0,3
7687,other,1262.0,2.0,83.0,3
7688,other,500.0,1.0,16.0,1
7692,other,648.0,1.0,34.0,1
7693,other,1197.0,2.0,78.0,2
7696,other,2400.0,2.0,125.0,3
7697,other,1397.0,3.0,105.0,3
7699,other,900.0,2.0,60.0,2
7700,other,2710.0,3.0,170.0,3
7701,other,1720.0,2.0,126.0,3
7702,other,602.0,1.0,38.0,1
7703,other,1770.0,3.0,180.0,3
7708,other,1476.0,3.0,105.0,3
7709,other,1056.0,2.0,65.0,2
7711,other,1860.0,3.0,130.0,3
7713,other,697.0,1.0,35.0,1
7714,other,2400.0,2.0,230.0,1
7716,other,1835.0,3.0,160.0,3
7717,other,1532.5,3.0,79.465,3
7718,other,1147.0,2.0,75.0,2
7720,other,3400.0,5.0,265.0,4
7721,other,1080.0,2.0,64.0,2
7723,other,1270.0,2.0,95.0,2
7724,other,1100.0,2.0,61.0,2
7725,other,1410.0,3.0,92.0,2
7735,other,535.0,1.0,35.0,1
7736,other,1035.0,2.0,60.0,2
7739,other,1350.0,2.0,130.0,3
7742,other,1806.0,1.0,150.0,1
7743,other,1350.0,2.0,99.0,2
7744,other,1929.0,3.0,103.0,3
7745,other,1100.0,2.0,72.0,2
7746,other,1800.0,3.0,110.0,3
7750,other,1158.0,2.0,67.0,2
7752,other,1268.0,2.0,127.0,2
7753,other,1308.0,2.0,75.0,2
7754,other,1485.0,3.0,140.0,3
7760,other,1465.0,2.0,88.0,3
7761,other,1198.0,2.0,65.0,2
7762,other,1145.0,2.0,63.0,2
7764,other,400.0,1.0,11.5,1
7767,other,1265.0,2.0,65.0,3
7768,other,1280.0,2.0,75.0,2
7770,other,1200.0,2.0,66.0,3
7771,other,680.0,3.0,60.0,2
7773,other,1837.0,3.0,142.0,3
7774,other,1703.0,3.0,130.0,3
7775,other,1293.0,2.0,80.0,3
7777,other,1450.0,3.0,75.0,3
7778,other,1030.0,2.0,57.0,2
7780,other,1000.0,2.0,60.0,2
7783,other,2210.0,3.0,165.0,3
7784,other,1738.0,3.0,110.0,3
7787,other,3362.0,5.0,249.0,4
7788,other,1560.0,2.0,83.3,3
7789,other,1600.0,3.0,140.0,4
7790,other,960.0,2.0,55.0,2
7794,other,800.0,1.0,29.5,1
7795,other,2650.0,3.0,260.0,3
7796,other,1080.0,2.0,60.0,2
7798,other,1286.0,2.0,68.0,3
7799,other,2990.0,3.0,198.0,4
7800,other,1150.0,2.0,90.0,2
7801,other,1310.0,2.0,111.0,2
7802,other,1352.0,2.0,72.0,2
7804,other,1500.0,4.0,89.45,4
7805,other,1500.0,3.0,90.0,3
7808,other,2835.0,4.0,241.0,4
7809,other,682.0,1.0,36.23,1
7810,other,1650.0,3.0,85.5,3
7811,other,1850.0,3.0,120.0,3
7814,other,1702.0,3.0,115.0,3
7815,other,1250.0,2.0,79.0,2
7817,other,1023.0,2.0,52.59,2
7818,other,1275.0,2.0,105.0,2
7819,other,1260.0,2.0,71.195,2
7820,other,1580.0,3.0,125.0,3
7821,other,1343.0,2.0,75.0,2
7823,other,1047.0,2.0,72.0,2
7826,other,2048.0,3.0,206.0,3
7827,other,1090.0,2.0,57.0,2
7830,other,1445.0,2.0,86.69,3
7831,other,1165.0,2.0,64.08,2
7833,other,1787.0,3.0,107.0,3
7834,other,3600.0,4.0,330.0,4
7836,other,1797.0,4.0,95.0,3
7839,other,1560.0,2.0,98.0,3
7840,other,1200.0,2.0,68.0,2
7842,other,1935.0,4.0,122.0,3
7844,other,1816.0,3.0,119.0,3
7845,other,1680.0,3.0,125.0,3
7847,other,1220.0,2.0,63.0,2
7849,other,980.0,2.0,86.0,2
7851,other,1424.0,2.0,80.0,2
7853,other,1290.0,2.0,89.9,2
7854,other,1720.0,2.0,130.0,3
7855,other,2320.0,2.0,160.0,3
7856,other,1237.0,3.0,78.0,3
7857,other,1720.0,3.0,98.97,3
7859,other,1780.0,3.0,107.0,3
7860,other,1800.0,3.0,93.0,3
7863,other,1150.0,1.0,52.0,1
7865,other,2732.0,4.0,194.0,4
7867,other,1600.0,3.0,95.0,3
7870,other,1840.0,1.0,95.0,2
7873,other,3630.0,6.0,207.0,4
7875,other,5400.0,3.0,400.0,3
7878,other,1169.0,2.0,75.0,2
7880,other,1683.0,3.0,110.0,3
7882,other,3150.0,4.0,218.0,4
7883,other,1234.6,3.0,104.0,3
7884,other,492.0,1.0,40.0,1
7888,other,1214.0,2.0,67.0,2
7889,other,1386.0,2.0,85.0,2
7891,other,1720.0,3.0,175.0,3
7893,other,1655.0,3.0,90.0,3
7896,other,2200.0,4.0,130.0,4
7897,other,1200.0,2.0,66.0,3
7898,other,1105.0,2.0,80.0,2
7899,other,753.0,3.0,59.5,2
7900,other,1655.0,3.0,108.0,3
7902,other,1210.0,2.0,69.0,2
7904,other,700.0,1.0,41.0,2
7905,other,1740.0,3.0,95.0,3
7907,other,1763.25,3.0,98.0,3
7908,other,1900.0,3.0,150.0,3
7910,other,1836.0,3.0,148.0,3
7911,other,1160.0,2.0,75.0,2
7915,other,1257.0,2.0,105.0,2
7917,other,583.0,1.0,28.275,1
7918,other,1240.0,2.0,79.0,3
7922,other,1826.0,3.0,130.0,3
7924,other,1900.0,2.0,120.0,3
7926,other,1290.0,2.0,85.0,2
7928,other,2600.0,3.0,195.0,3
7930,other,790.5,1.0,42.295,1
7934,other,1155.0,2.0,65.0,2
7935,other,3900.0,6.0,260.0,6
7936,other,1550.0,2.0,98.0,3
7942,other,456.0,1.0,15.0,1
7943,other,1200.0,4.0,125.0,4
7944,other,3122.0,6.0,245.0,4
7947,other,1180.0,2.0,71.22,2
7951,other,1420.0,2.0,75.0,3
7952,other,2439.0,4.0,190.0,4
7956,other,1050.0,2.0,77.47,2
7957,other,1550.0,3.0,85.0,3
7958,other,1270.0,2.0,80.0,2
7959,other,1012.0,2.0,65.0,2
7961,other,933.0,2.0,55.0,2
7962,other,1200.0,3.0,76.13,3
7963,other,1148.0,2.0,69.0,2
7965,other,1719.0,3.0,110.0,3
7966,other,1350.0,2.0,88.0,2
7968,other,1200.0,2.0,75.0,2
7971,other,1703.0,3.0,126.0,3
7972,other,1210.0,2.0,80.0,2
7974,other,3000.0,4.0,264.0,4
7976,other,1335.0,2.0,110.0,2
7980,other,1076.0,2.0,78.0,2
7981,other,1320.0,2.0,90.0,2
7982,other,1216.0,2.0,80.0,2
7984,other,1183.0,2.0,77.3,2
7985,other,656.0,1.0,38.77,1
7986,other,534.0,1.0,19.65,1
7988,other,2087.01,4.0,135.0,3
7992,other,645.0,1.0,39.0,1
7993,other,1230.0,2.0,68.0,2
7996,other,1817.0,3.0,102.0,3
7997,other,1050.0,2.0,55.0,2
7998,other,2900.0,4.0,225.0,4
7999,other,2110.0,4.0,120.0,3
8000,other,500.0,1.0,17.5,1
8002,other,4560.0,5.0,430.0,4
8007,other,1555.0,3.0,100.0,3
8009,other,1680.0,3.0,122.0,3
8011,other,1450.0,2.0,75.0,3
8012,other,1819.0,3.0,100.0,3
8014,other,2020.0,3.0,160.0,3
8017,other,1950.0,3.0,125.0,3
8019,other,1706.0,3.0,115.0,3
8020,other,3000.0,4.0,300.0,5
8023,other,1340.0,2.0,101.0,2
8024,other,984.0,2.0,59.0,2
8025,other,1135.0,2.0,68.0,2
8027,other,700.0,1.0,35.0,1
8029,other,1385.0,2.0,69.25,3
8030,other,2061.0,4.0,175.0,3
8031,other,1335.0,2.0,73.43,3
8032,other,1015.0,2.0,60.0,2
8034,other,1108.0,2.0,63.0,2
8035,other,1180.0,2.0,105.0,2
8036,other,1445.0,2.0,83.0,3
8041,other,845.0,2.0,45.82,2
8042,other,1762.0,3.0,112.0,3
8043,other,1303.0,2.0,80.0,2
8044,other,1560.0,2.0,125.0,3
8049,other,1636.0,3.0,83.0,3
8050,other,2557.0,2.0,170.0,4
8051,other,1332.0,2.0,101.0,2
8052,other,1012.0,2.0,59.0,2
8056,other,1489.0,3.0,88.0,3
8057,other,1200.0,2.0,62.0,2
8061,other,2640.0,6.0,225.0,5
8062,other,1650.0,3.0,94.0,3
8063,other,1245.0,2.0,120.0,2
8064,other,1224.0,2.0,67.0,2
8067,other,1342.0,2.0,75.0,3
8070,other,1186.0,2.0,72.0,2
8072,other,1535.0,3.0,85.0,3
8073,other,905.0,2.0,65.0,2
8074,other,1447.0,2.0,75.97,2
8076,other,1328.0,2.0,107.0,2
8077,other,1485.0,2.0,110.0,3
8080,other,1245.0,2.0,100.0,2
8083,other,711.0,1.0,42.65,1
8084,other,630.0,1.0,40.5,1
8087,other,2500.0,5.0,181.0,4
8089,other,3560.0,5.0,318.0,4
8090,other,900.0,2.0,55.0,2
8093,other,1441.0,2.0,95.0,3
8095,other,1825.0,3.0,145.0,3
8096,other,1489.0,2.0,101.0,2
8100,other,1190.0,2.0,64.0,2
8101,other,1130.0,2.0,63.0,2
8102,other,1430.0,2.0,87.8,2
8106,other,1140.0,2.0,62.0,2
8109,other,1700.0,3.0,105.0,3
8110,other,2658.0,5.0,189.0,4
8111,other,1600.0,2.0,90.0,3
8112,other,3400.0,4.0,275.0,4
8113,other,1508.0,3.0,75.0,3
8114,other,645.0,1.0,41.0,1
8115,other,1046.0,2.0,60.0,2
8116,other,3000.0,6.0,300.0,6
8118,other,975.0,2.0,50.0,2
8120,other,1903.0,3.0,165.0,3
8122,other,2996.0,4.0,200.0,4
8123,other,3400.0,4.0,200.0,4
8125,other,1400.0,2.0,75.0,2
8126,other,1416.0,2.0,85.0,3
8129,other,1760.0,3.0,110.0,3
8130,other,3800.0,4.0,235.0,4
8132,other,1384.0,2.0,76.18,3
8133,other,551.0,1.0,30.0,1
8135,other,1415.0,2.0,74.0,3
8137,other,1030.0,2.0,75.0,2
8139,other,550.0,1.0,16.0,1
8141,other,1210.0,2.0,77.0,2
8143,other,1100.0,3.0,58.0,3
8144,other,1780.0,3.0,100.0,3
8145,other,1050.0,2.0,60.0,2
8147,other,3951.0,4.0,230.0,4
8151,other,1186.0,2.0,76.0,2
8152,other,560.0,1.0,45.0,1
8153,other,2357.0,3.0,135.0,3
8154,other,1823.0,3.0,103.0,3
8155,other,1310.0,3.0,90.0,3
8158,other,1500.0,3.0,78.57,3
8159,other,1400.0,2.0,80.0,3
8160,other,1625.0,3.0,120.0,3
8164,other,2774.0,4.0,197.0,4
8165,other,994.0,2.0,54.67,1
8166,other,1455.0,3.0,75.0,3
8167,other,1172.0,2.0,75.0,2
8168,other,1935.0,3.0,102.0,3
8169,other,1856.0,3.0,106.0,3
8170,other,2392.0,3.0,249.0,3
8172,other,1757.0,3.0,98.0,3
8174,other,1626.0,3.0,85.0,3
8176,other,1559.0,3.0,81.55,3
8178,other,1200.0,2.0,72.0,2
8179,other,1174.0,2.0,74.0,2
8180,other,1140.0,2.0,65.0,2
8181,other,1603.0,2.0,125.0,3
8182,other,1278.0,3.0,70.0,3
8184,other,1195.0,2.0,61.36,2
8185,other,450.0,1.0,30.0,1
8187,other,3000.0,4.0,301.0,4
8189,other,702.0,1.0,52.0,1
8195,other,1960.0,3.0,138.0,3
8197,other,3496.0,4.0,262.0,4
8199,other,1700.0,3.0,125.0,3
8200,other,1275.0,2.0,69.0,2
8201,other,650.0,1.0,40.0,1
8202,other,1495.0,2.0,110.0,2
8204,other,3750.0,6.0,295.0,5
8205,other,1679.0,3.0,94.86,3
8206,other,1450.0,3.0,75.0,3
8207,other,1210.0,2.0,82.0,2
8210,other,1623.0,3.0,155.0,3
8212,other,450.0,1.0,20.0,1
8213,other,1170.0,2.0,62.0,2
8214,other,1700.0,3.0,126.0,3
8216,other,1017.0,2.0,66.0,2
8217,other,1242.0,2.0,75.0,2
8218,other,1792.0,3.0,104.0,3
8220,other,605.0,1.0,22.0,1
8221,other,1200.0,4.0,115.0,4
8222,other,1450.0,3.0,79.0,3
8223,other,1232.0,3.0,96.0,3
8225,other,900.0,1.0,52.3,1
8227,other,2100.0,3.0,204.0,4
8233,other,1910.0,3.0,150.0,3
8234,other,1280.0,2.0,120.0,2
8236,other,2439.0,5.0,170.0,4
8238,other,1174.0,2.0,78.0,2
8240,other,1045.0,2.0,55.0,2
8241,other,1304.0,2.0,69.97,2
8242,other,1100.0,2.0,65.0,2
8244,other,2125.0,3.0,107.0,3
8249,other,1270.0,2.0,65.0,3
8251,other,1246.0,2.0,69.0,2
8256,other,991.0,2.0,64.0,2
8257,other,662.0,1.0,38.0,1
8258,other,1200.0,2.0,110.0,2
8259,other,1400.0,2.0,78.0,3
8260,other,1575.0,3.0,80.0,3
8263,other,600.0,1.0,45.0,1
8266,other,3117.0,3.0,261.0,3
8267,other,1844.0,3.0,95.0,3
8268,other,1830.0,4.0,150.0,3
8269,other,2275.0,4.0,185.0,3
8270,other,2895.5,2.0,246.0,4
8272,other,900.0,3.0,79.0,3
8273,other,2648.0,3.0,238.0,3
8278,other,1475.0,3.0,80.0,3
8279,other,1788.0,3.0,164.0,3
8281,other,1855.0,3.0,140.0,3
8282,other,1850.0,3.0,120.0,3
8284,other,1216.0,2.0,73.0,2
8285,other,1721.0,3.0,93.0,3
8286,other,1059.0,2.0,62.0,2
8288,other,1480.0,3.0,75.0,3
8290,other,2400.0,2.0,228.0,2
8291,other,1500.0,2.0,87.0,4
8293,other,3170.0,4.0,250.0,4
8294,other,4800.0,4.0,420.0,4
8299,other,1163.0,2.0,68.0,2
8300,other,1654.0,3.0,97.8,3
8301,other,801.0,1.0,33.645,1
8302,other,1685.0,3.0,101.0,3
8303,other,1540.0,3.0,80.0,3
8304,other,1265.0,2.0,72.0,2
8306,other,1300.0,2.0,80.0,3
8307,other,1009.0,2.0,65.0,2
8309,other,1735.0,3.0,105.0,3
8315,other,1575.0,2.0,85.0,2
8316,other,1360.0,2.0,77.61,2
8317,other,1710.0,3.0,85.0,3
8320,other,2400.0,4.0,135.0,4
8322,other,1246.0,2.0,67.0,2
8324,other,998.0,2.0,65.0,2
8325,other,2400.0,3.0,250.0,3
8326,other,1130.0,2.0,85.0,2
8327,other,2733.0,5.0,259.0,4
8328,other,1354.0,2.0,98.0,3
8329,other,1389.0,2.0,94.0,2
8331,other,1172.0,2.0,75.0,2
8335,other,1270.0,2.0,73.0,2
8338,other,470.0,1.0,21.0,1
8339,other,1040.0,2.0,78.0,2
8344,other,664.0,1.0,34.0,1
8346,other,1200.0,2.0,105.0,2
8348,other,1328.0,2.0,69.0,2
8350,other,900.0,2.0,72.0,2
8351,other,1330.0,2.0,80.0,2
8352,other,2330.0,5.0,175.0,4
8353,other,1222.0,3.0,95.0,3
8354,other,4446.0,3.0,410.0,3
8355,other,2100.0,3.0,135.0,3
8356,other,3335.0,4.0,290.0,4
8357,other,3150.0,3.0,290.0,3
8358,other,1320.0,2.0,95.0,3
8359,other,8000.0,5.0,550.0,5
8361,other,2000.0,4.0,130.0,4
8367,other,2630.0,5.0,188.0,4
8369,other,2790.0,5.0,198.0,4
